trial	type	block	visual_target	motor_target	rt	onset	duration	made_errors
50	S	4	3	3	0.476780	187.667004	0.833019	0
51	S	4	4	4	0.330213	188.517538	0.832572	0
52	S	4	2	2	0.344367	189.367392	0.832740	0
53	S	4	1	1	0.358223	190.217534	0.832613	0
54	S	4	2	2	0.411899	191.067856	0.832193	0
55	S	4	3	3	0.369715	191.918069	0.832096	0
56	S	4	1	1	0.392035	192.767751	0.832277	0
57	S	4	4	4	0.365924	193.617860	0.832193	0
58	S	4	3	3	0.611994	194.467791	0.832323	0
59	S	4	2	2	0.473834	195.317952	0.832076	0
60	S	4	4	4	0.374986	196.168799	0.831208	0
61	S	4	1	1	0.341347	197.018439	0.831667	0
62	S	4	3	3	0.531169	197.868616	0.831478	0
63	S	4	4	4	0.336721	198.719064	0.830987	0
64	S	4	2	2	0.447137	199.568649	0.831352	0
65	S	4	1	1	0.308499	200.419288	0.830830	0
66	S	4	2	2	0.354821	201.268965	0.831190	0
67	S	4	3	3	0.320602	202.119183	0.830924	0
68	S	4	1	1	0.390125	202.969662	0.830466	0
69	S	4	4	4	0.347840	203.819943	0.830216	0
70	S	4	3	3	0.410367	204.669420	0.830649	0
71	S	4	2	2	0.551612	205.520173	0.829845	0
72	S	4	4	4	0.429819	206.369965	0.830105	0
1	R	5	1	1	0.473221	221.222543	0.827518	0
2	R	5	4	4	0.399379	222.072408	0.827691	0
3	R	5	2	2	0.381002	222.922751	0.827344	0
4	R	5	3	3	0.362988	223.772791	0.827328	0
5	R	5	2	2	0.601252	224.622661	0.827403	0
6	R	5	3	3	0.407360	225.472426	0.827645	0
7	R	5	1	1	0.332390	226.323399	0.826722	0
8	R	5	4	4	0.330506	227.173280	0.826804	0
9	R	5	3	3	0.344352	228.023435	0.826728	0
10	R	5	4	4	0.390220	228.873550	0.826452	0
11	R	5	2	2	0.531855	229.723932	0.826126	0
12	R	5	1	1	0.369974	230.573788	0.826335	0
13	R	5	2	2	0.367955	231.423803	0.826307	0
14	R	5	1	1	0.389460	232.274325	0.825710	0
15	R	5	3	3	0.363328	233.124457	0.825655	0
16	R	5	4	4	0.297933	233.973852	0.826281	0
17	R	5	2	2	0.487767	234.824020	0.826159	0
18	R	5	1	1	0.308924	235.674858	0.825245	0
19	R	5	3	3	0.354874	236.524916	0.825194	0
20	R	5	4	4	0.313441	237.374325	0.825685	0
21	R	5	2	2	0.590752	238.225158	0.824938	0
22	R	5	3	3	0.508415	239.075371	0.824829	0
23	R	5	1	1	0.346609	239.925150	0.824876	0
24	R	5	4	4	0.376203	240.775581	0.824498	0
1	S	6	2	2	0.572917	255.610869	0.839281	0
2	S	6	1	1	0.402895	256.460888	0.839231	0
3	S	6	2	2	0.280274	257.311512	0.838608	0
4	S	6	3	3	0.310083	258.161702	0.838455	0
5	S	6	1	1	0.348084	259.011687	0.838465	0
6	S	6	4	4	0.330639	259.861149	0.838974	0
7	S	6	3	3	0.351824	260.711961	0.838106	0
8	S	6	2	2	0.341836	261.561950	0.838131	0
9	S	6	4	4	0.356447	262.411339	0.838690	0
10	S	6	1	1	0.433516	263.262268	0.837862	1
11	S	6	3	3	0.367767	264.112018	0.838060	0
12	S	6	4	4	0.301453	264.962332	0.837682	0
13	S	6	2	2	0.339188	265.812597	0.837547	0
14	S	6	1	1	0.345515	266.662244	0.837934	0
15	S	6	2	2	0.399081	267.512691	0.837426	0
16	S	6	3	3	0.300893	268.362890	0.837238	0
17	S	6	1	1	0.442437	269.213347	0.836715	0
18	S	6	4	4	0.320489	270.063298	0.836754	0
19	S	6	3	3	0.350343	270.913443	0.836625	0
20	S	6	2	2	0.428200	271.763588	0.836490	0
21	S	6	4	4	0.410701	272.613084	0.836958	0
22	S	6	1	1	0.312025	273.463764	0.836395	0
23	S	6	3	3	0.000000	274.314070	0.836040	1
24	S	6	4	4	0.500122	275.163630	0.836436	1
25	S	6	2	2	0.481397	276.014389	0.835784	0
26	S	6	1	1	0.343733	276.864053	0.836067	0
27	S	6	2	2	0.381455	277.714302	0.835882	0
28	S	6	3	3	0.315416	278.564377	0.835738	0
29	S	6	1	1	0.488988	279.414769	0.835351	0
30	S	6	4	4	0.335201	280.264584	0.835520	0
31	S	6	3	3	0.421042	281.114744	0.835445	0
32	S	6	2	2	0.402532	281.965255	0.834759	0
33	S	6	4	4	0.360504	282.815282	0.834754	0
34	S	6	1	1	0.334347	283.665437	0.834690	0
35	S	6	3	3	0.364267	284.515520	0.834587	0
36	S	6	4	4	0.298393	285.365394	0.834763	0
37	S	6	2	2	0.368091	286.215663	0.834395	0
38	S	6	1	1	0.373807	287.065980	0.834175	0
39	S	6	2	2	0.508198	287.915587	0.834538	0
40	S	6	3	3	0.337629	288.766158	0.833995	0
41	S	6	1	1	0.415723	289.616073	0.834024	0
42	S	6	4	4	0.349363	290.466424	0.833708	0
43	S	6	3	3	0.403722	291.316064	0.833984	0
44	S	6	2	2	0.329233	292.166553	0.833553	0
45	S	6	4	4	0.431687	293.016100	0.834087	0
46	S	6	1	1	0.389438	293.866337	0.833735	0
47	S	6	3	3	0.434869	294.716915	0.833086	0
48	S	6	4	4	0.312737	295.567049	0.833080	0
49	S	6	2	2	0.358388	296.417372	0.832785	0
50	S	6	1	1	0.340218	297.267558	0.832595	0
51	S	6	2	2	0.354024	298.117762	0.832262	0
52	S	6	3	3	0.328088	298.967670	0.832511	0
53	S	6	1	1	0.390055	299.817730	0.832454	0
54	S	6	4	4	0.443769	300.668018	0.832104	0
55	S	6	3	3	0.393780	301.518005	0.832098	0
56	S	6	2	2	0.391966	302.367816	0.832356	0
57	S	6	4	4	0.405396	303.218357	0.831720	0
58	S	6	1	1	0.411154	304.068601	0.831591	0
59	S	6	3	3	0.425014	304.918773	0.831351	0
60	S	6	4	4	0.287045	305.768742	0.831369	0
61	S	6	2	2	0.797577	306.618210	0.831888	0
62	S	6	1	1	0.394840	307.468927	0.831166	0
63	S	6	2	2	0.392485	308.319302	0.830842	0
64	S	6	3	3	0.286436	309.169349	0.830828	0
65	S	6	1	1	0.428541	310.019247	0.830771	0
66	S	6	4	4	0.322540	310.869221	0.830908	0
67	S	6	3	3	0.368395	311.719392	0.830785	0
68	S	6	2	2	0.741895	312.569893	0.830178	1
69	S	6	4	4	0.411891	313.419894	0.830140	0
70	S	6	1	1	0.354084	314.269701	0.830340	0
71	S	6	3	3	0.583917	315.119964	0.830115	0
72	S	6	4	4	0.325905	315.969851	0.830218	0
1	R	7	2	2	0.000000	330.822138	0.828006	1
2	R	7	1	1	0.470959	331.672827	0.827253	0
3	R	7	4	4	0.389235	332.522543	0.827636	0
4	R	7	3	3	0.323330	333.372459	0.827704	0
5	R	7	2	2	0.545295	334.222491	0.827531	0
6	R	7	1	1	0.302551	335.073235	0.826841	0
7	R	7	4	4	0.404867	335.922919	0.827266	0
8	R	7	3	3	0.346559	336.773227	0.826893	0
9	R	7	4	4	0.496789	337.622957	0.827055	0
10	R	7	1	1	0.334175	338.473611	0.826532	0
11	R	7	2	2	0.347749	339.324005	0.826119	0
12	R	7	3	3	0.321640	340.174122	0.826015	0
13	R	7	1	1	0.487596	341.024190	0.825873	0
14	R	7	4	4	0.317591	341.874166	0.826008	0
15	R	7	3	3	0.323274	342.724512	0.825559	0
16	R	7	2	2	0.361258	343.574529	0.825489	0
17	R	7	3	3	0.671168	344.424618	0.825400	1
18	R	7	2	2	0.661517	345.274272	0.825733	0
19	R	7	4	4	0.346744	346.125042	0.825006	0
20	R	7	1	1	0.385068	346.974720	0.825405	0
21	R	7	2	2	0.398417	347.825370	0.824644	0
22	R	7	1	1	0.524996	348.674790	0.825249	0
23	R	7	4	4	0.442133	349.525658	0.824419	0
24	R	7	3	3	0.336198	350.375589	0.824420	0
1	T	8	1	2	0.612806	365.211051	0.838956	0
2	T	8	2	3	0.442595	366.061204	0.838810	0
3	T	8	4	1	0.576522	366.911263	0.838901	0
4	T	8	3	4	0.470352	367.761434	0.838656	0
5	T	8	1	2	0.467947	368.611839	0.838291	0
6	T	8	3	4	0.449829	369.461929	0.838157	0
7	T	8	2	3	0.711833	370.311955	0.838113	0
8	T	8	4	1	0.557497	371.162257	0.837915	0
9	T	8	3	4	0.499946	372.011836	0.838223	0
10	T	8	2	3	0.658231	372.861555	0.838518	0
11	T	8	1	2	0.527209	373.712578	0.837484	0
12	T	8	4	1	0.693027	374.562761	0.837361	0
13	T	8	2	3	0.466856	375.412932	0.837200	0
14	T	8	1	2	0.593326	376.262500	0.837547	0
15	T	8	3	4	0.479364	377.112422	0.837594	0
16	T	8	4	1	0.692611	377.963178	0.836899	0
17	T	8	1	2	0.594474	378.813440	0.836592	0
18	T	8	2	3	0.520511	379.663274	0.836897	0
19	T	8	4	1	0.670309	380.513476	0.836578	0
20	T	8	3	4	0.516371	381.363415	0.836596	0
21	T	8	1	2	0.497901	382.213878	0.836169	0
22	T	8	4	1	0.000000	383.063479	0.836670	1
23	T	8	3	4	0.653698	383.914083	0.835945	0
24	T	8	2	3	0.635562	384.764224	0.835868	0
25	T	8	4	1	0.594099	385.613672	0.836461	0
26	T	8	3	4	0.559937	386.463860	0.836148	0
27	T	8	2	3	0.557357	387.314430	0.835700	0
28	T	8	1	2	0.578965	388.164821	0.835200	0
29	T	8	3	4	0.561627	389.014161	0.835901	0
30	T	8	1	2	0.574937	389.864850	0.835288	0
31	T	8	2	3	0.692534	390.715221	0.834914	0
32	T	8	4	1	0.618367	391.565421	0.834602	0
33	T	8	3	4	0.528321	392.415443	0.834568	0
34	T	8	2	3	0.510117	393.265661	0.834437	0
35	T	8	1	2	0.556579	394.115209	0.834795	0
36	T	8	4	1	0.000000	394.965960	0.834111	1
37	T	8	2	3	0.591820	395.816065	0.833958	0
38	T	8	4	1	0.782134	396.665624	0.834475	0
39	T	8	1	2	0.700286	397.515501	0.834671	1
40	T	8	3	4	0.529506	398.366279	0.833792	0
41	T	8	1	2	0.504155	399.215637	0.834533	0
42	T	8	4	1	0.000000	400.066507	0.833579	1
43	T	8	3	4	0.651340	400.916451	0.833688	0
44	T	8	2	3	0.681166	401.766591	0.833567	0
45	T	8	4	1	0.575092	402.616696	0.833408	0
46	T	8	1	2	0.573103	403.466683	0.833441	0
47	T	8	2	3	0.546853	404.316935	0.833120	0
48	T	8	3	4	0.560765	405.167024	0.833151	0
49	T	8	1	2	0.494632	406.017154	0.832954	0
50	T	8	3	4	0.500503	406.867280	0.832745	0
51	T	8	2	3	0.506460	407.717326	0.832795	0
52	T	8	4	1	0.536628	408.567159	0.832873	0
53	T	8	1	2	0.510046	409.417748	0.832316	0
54	T	8	4	1	0.635544	410.268244	0.831775	0
55	T	8	3	4	0.497410	411.118377	0.831644	0
56	T	8	2	3	0.511754	411.968032	0.832082	0
57	T	8	3	4	0.509428	412.818360	0.831675	0
58	T	8	4	1	0.643047	413.668711	0.831340	0
59	T	8	1	2	0.577359	414.518428	0.831623	0
60	T	8	2	3	0.703098	415.368697	0.831317	0
61	T	8	1	2	0.716981	416.218802	0.831342	1
62	T	8	3	4	0.490549	417.069237	0.830802	0
63	T	8	2	3	0.584464	417.919397	0.830704	0
64	T	8	4	1	0.662279	418.769478	0.830564	0
65	T	8	2	3	0.556327	419.619460	0.830589	0
66	T	8	3	4	0.490046	420.469741	0.830345	0
67	T	8	1	2	0.480267	421.319521	0.830538	0
68	T	8	4	1	0.614138	422.169649	0.830363	0
69	T	8	1	2	0.507749	423.020040	0.830059	0
70	T	8	4	1	0.000000	423.870290	0.829812	1
71	T	8	3	4	0.000000	424.720294	0.829816	1
72	T	8	2	3	0.741335	425.570453	0.829617	0
1	R	9	4	4	0.753020	440.422773	0.827281	0
2	R	9	3	3	0.439165	441.272622	0.827424	0
3	R	9	2	2	0.444639	442.123147	0.827001	0
4	R	9	1	1	0.418670	442.973131	0.826985	0
5	R	9	3	3	0.473025	443.822730	0.827441	0
6	R	9	4	4	0.350290	444.673497	0.826538	0
7	R	9	1	1	0.356074	445.523712	0.826322	0
8	R	9	2	2	0.322077	446.373711	0.826369	0
9	R	9	1	1	0.399788	447.224002	0.826082	0
10	R	9	4	4	0.421872	448.073886	0.826191	0
11	R	9	3	3	0.380443	448.923344	0.826805	0
12	R	9	2	2	0.377882	449.773908	0.826157	0
13	R	9	3	3	0.560200	450.623588	0.826567	0
14	R	9	2	2	0.000000	451.473738	0.826267	1
15	R	9	1	1	0.507243	452.324542	0.825561	0
16	R	9	4	4	0.465471	453.174311	0.825827	0
17	R	9	2	2	0.438896	454.024890	0.825263	0
18	R	9	3	3	0.540666	454.875124	0.824967	0
19	R	9	1	1	0.426618	455.725169	0.824870	0
20	R	9	4	4	0.448771	456.575018	0.825130	0
21	R	9	3	3	0.358844	457.424942	0.825085	0
22	R	9	4	4	0.404913	458.274820	0.825302	0
23	R	9	1	1	0.386374	459.125412	0.824646	0
24	R	9	2	2	0.359987	459.975797	0.824304	0
