event	type	value	time
0	key	0)	63646.049128
779	removal	4	424.465850
780	T	3	424.715922
781	removal	3	425.315977
0	key	9(	63647.001129
782	T	2	425.566038
783	removal	2	426.166128
0	key	0)	63647.833143
784	rest	+	426.416148
785	cue	R	438.415955
786	R	4	440.416215
787	removal	4	441.018381
788	R	3	441.268415
789	removal	3	441.868540
790	R	2	442.118569
791	removal	2	442.718668
0	key	2@	63664.369284
792	R	1	442.968693
0	key	1!	63665.009124
793	removal	1	443.568764
794	R	3	443.818809
0	key	9(	63665.729097
795	removal	3	444.418925
796	R	4	444.668945
0	key	0)	63666.553129
797	removal	4	445.269054
798	R	1	445.519104
0	key	1!	63667.561128
799	removal	1	446.119175
800	R	2	446.369237
0	key	2@	63668.313129
801	removal	2	446.969299
802	R	1	447.219341
0	key	1!	63669.305130
803	removal	1	447.819443
804	R	4	448.069466
0	key	0)	63669.953101
805	removal	4	448.669562
806	R	3	448.919592
0	key	9(	63670.857132
807	removal	3	449.519679
808	R	2	449.769733
0	key	2@	63671.745101
809	removal	2	450.369798
810	R	3	450.619867
0	key	0)	63672.721126
811	removal	3	451.219957
812	R	2	451.469987
0	key	2@	63673.689132
813	removal	2	452.070104
814	R	1	452.320123
0	key	1!	63674.433129
815	removal	1	452.920226
816	R	4	453.170250
0	key	0)	63675.097129
817	removal	4	453.770353
818	R	2	454.020373
0	key	2@	63676.153131
819	removal	2	454.620478
820	R	3	454.870513
0	key	9(	63676.889128
821	removal	3	455.470614
822	R	1	455.720643
0	key	1!	63677.801126
823	removal	1	456.320745
824	R	4	456.570754
0	key	0)	63678.481129
825	removal	4	457.170882
826	R	3	457.420916
0	key	9(	63679.497094
827	removal	3	458.020996
828	R	4	458.271021
0	key	0)	63680.369099
829	removal	4	458.871114
830	R	1	459.121161
0	key	1!	63681.281129
831	removal	1	459.721266
832	R	2	459.971283
0	key	2@	63682.073127
833	removal	2	460.571388
834	rest	+	460.821405
