event	type	value	time
782	T	2	425.563068
0	key	2@	61130.906249
783	removal	2	426.163681
784	rest	+	426.413208
785	cue	R	438.414701
786	R	4	440.415200
787	removal	4	441.015483
0	key	0)	61146.059213
788	R	3	441.265710
0	key	9(	61146.651350
789	removal	3	441.865367
790	R	2	442.116066
0	key	2@	61147.435341
791	removal	2	442.716017
792	R	1	442.966325
0	key	1!	61148.203371
793	removal	1	443.566415
794	R	3	443.816369
0	key	9(	61149.155339
795	removal	3	444.416169
796	R	4	444.666418
0	key	0)	61149.923374
797	removal	4	445.266382
798	R	1	445.515901
0	key	1!	61150.819374
799	removal	1	446.116427
800	R	2	446.366416
0	key	2@	61151.627372
801	removal	2	446.965987
802	R	1	447.216432
0	key	1!	61152.547374
803	removal	1	447.816945
804	R	4	448.066914
0	key	0)	61153.363375
805	removal	4	448.666790
806	R	3	448.916539
0	key	9(	61154.283377
807	removal	3	449.516700
808	R	2	449.766807
0	key	2@	61154.979372
809	removal	2	450.367202
810	R	3	450.616763
0	key	0)	61155.931375
811	removal	3	451.217449
812	R	2	451.466625
0	key	2@	61156.923374
813	removal	2	452.067518
814	R	1	452.317566
0	key	1!	61157.675376
815	removal	1	452.917674
816	R	4	453.167567
0	key	0)	61158.515373
817	removal	4	453.767460
818	R	2	454.017286
0	key	2@	61159.283339
819	removal	2	454.618029
820	R	3	454.868088
0	key	9(	61160.259375
821	removal	3	455.467704
822	R	1	455.718176
0	key	1!	61160.987372
823	removal	1	456.317917
824	R	4	456.568103
0	key	0)	61161.835374
825	removal	4	457.168298
826	R	3	457.417800
0	key	9(	61162.755373
827	removal	3	458.018148
828	R	4	458.268618
0	key	0)	61163.595374
829	removal	4	458.868330
830	R	1	459.118673
0	key	1!	61164.459375
831	removal	1	459.718239
832	R	2	459.968428
0	key	2@	61165.235373
833	removal	2	460.568598
834	rest	+	460.818388
