event	type	value	time
0	key	2@	59874.528863
777	removal	1	423.619507
778	T	4	423.870290
779	removal	4	424.470391
0	key	2@	59875.544834
780	T	3	424.720294
0	key	1!	59875.784861
0	key	9(	59876.272858
781	removal	3	425.320421
782	T	2	425.570453
783	removal	2	426.170582
0	key	9(	59877.312862
784	rest	+	426.420422
785	cue	R	438.421917
786	R	4	440.422773
787	removal	4	441.022824
0	key	0)	59892.176867
788	R	3	441.272622
0	key	9(	59892.712861
789	removal	3	441.872629
790	R	2	442.123147
0	key	2@	59893.568860
791	removal	2	442.722777
792	R	1	442.973131
0	key	1!	59894.392875
793	removal	1	443.572470
794	R	3	443.822730
0	key	9(	59895.296829
795	removal	3	444.423388
796	R	4	444.673497
0	key	0)	59896.024861
797	removal	4	445.273135
798	R	1	445.523712
0	key	1!	59896.880859
799	removal	1	446.123821
800	R	2	446.373711
0	key	2@	59897.696862
801	removal	2	446.973670
802	R	1	447.224002
0	key	1!	59898.624863
803	removal	1	447.823473
804	R	4	448.073886
0	key	0)	59899.496832
805	removal	4	448.673990
806	R	3	448.923344
0	key	9(	59900.304862
807	removal	3	449.523791
808	R	2	449.773908
0	key	2@	59901.152863
809	removal	2	450.373936
810	R	3	450.623588
0	key	9(	59902.184862
811	removal	3	451.224354
812	R	2	451.473738
813	removal	2	452.073985
0	key	1!	59903.216839
814	R	1	452.324542
0	key	1!	59903.832859
815	removal	1	452.924582
816	R	4	453.174311
0	key	0)	59904.640856
817	removal	4	453.774765
818	R	2	454.024890
0	key	2@	59905.464860
819	removal	2	454.624498
820	R	3	454.875124
0	key	9(	59906.416864
821	removal	3	455.474802
822	R	1	455.725169
0	key	1!	59907.152860
823	removal	1	456.325249
824	R	4	456.575018
0	key	0)	59908.024862
825	removal	4	457.175212
826	R	3	457.424942
0	key	9(	59908.784859
827	removal	3	458.025298
828	R	4	458.274820
0	key	0)	59909.680807
829	removal	4	458.875274
830	R	1	459.125412
0	key	1!	59910.512860
831	removal	1	459.725598
832	R	2	459.975797
0	key	2@	59911.336858
833	removal	2	460.575551
834	rest	+	460.825110
